   1.5990000000000000        0.0000000000000000     
   1.6777898148148147        46.436596603298995     
  0.85331851851851848        25.931014428587957     
   1.5134361111111112        36.278448963684752     
   2.2654814814814817        44.258238987171922     
   2.1815787037037033        46.559782020983505     
   1.3365277777777778        36.835255362721341     
   1.9721657407407407        40.409022488587595     
   2.7319037037037037        50.746612845480058     
   1.1933416666666667        38.964138617928882     
   1.0693888888888889        38.783591402028264     
   1.7874490740740741        30.362208392900811     
   1.7201333333333333        33.829311577863734     
   1.5973796296296296        35.103742552633491     
   1.7298259259259261        34.477718576900770     
   2.3884305555555558        45.740845903161983     
   1.3038000000000001        43.778902257844152     
   1.0645222222222224        39.889193940399252     
   1.2422166666666667        44.820359817620329     
   1.8158212962962963        41.082361756978571     
  0.92509259259259269        31.057398190984486     
   1.7362972222222222        35.226653089889510     
   1.8223388888888887        39.371656527591938     
   1.5832907407407408        41.863860508539972     
   1.9160444444444444        39.076490638238795     
   2.0401250000000002        39.504969136023533     
   2.1254555555555559        39.312697943623562     
   2.4610499999999997        41.283182275061733     
  0.57671851851851841        37.794625927941922     
   1.7825564814814814        38.027701510910674     
   1.7699722222222223        34.012315383431996     
   1.8966138888888888        34.354277394346184     
   1.9901407407407408        37.537972605133234     
   2.0520472222222224        37.246372607899957     
   1.5203666666666666        34.270387635722557     
   1.7100740740740739        32.706937691316284     
   1.9756333333333334        34.226346752611505     
   2.1443842592592595        35.480062502723740     
   1.8998037037037037        36.637683457505489     
   1.3010944444444443        16.270563184610069     
   3.2468888888888889        40.563941879961305     
   1.6399435185185183        36.821016962308363     
   1.0881222222222222        29.592090025996526     
  0.68040833333333328        11.322725813703983     
   1.8704703703703702        28.430638098423003     
   1.8038333333333336        23.936223974286122     
   1.7490129629629629        28.211766878684159     
  0.37186111111111114        24.034708156894453     
  0.91353333333333342        27.699077379098242     
  0.76803703703703696        32.733384595829023     
  0.95210185185185181        30.124077239981489     
  0.89274166666666666        29.270640005384507     
  0.86344814814814808        23.909640396573820     
   1.2750694444444446        30.823318730864969     
  0.94779999999999998        27.471028646766513     
  0.41830092592592588        29.500979273465475     
 -0.29291851851851852        13.456664515901707     
  -6.3500000000000001E-002   27.561123313560813     
   1.0018574074074074        29.181924212255581     
  -4.7675000000000009E-002   21.724955936552817     
  0.49399999999999999        25.202258379592138     
  0.54244814814814823        24.815191990583003     
 -0.47046851851851851        16.201838575793772     
 -0.74447500000000000        12.096264722570254     
 -0.22215555555555558        10.490759418284881     
  -1.2271250000000000        11.547010233709216     
  -3.5614499999999998       -1.5291331813777447     
  -1.7625537037037038        0.0000000000000000     
  -2.3085962962962960       -2.3237393950399792     
